region,dep_city,dep_date,dep_time,dep_time_slot,arr_city,arr_time,arr_time_slot,duration,nb_changes,train_name_1,train_name_2,standard_class_price,first_class_price
0,Paris,28-01-23,8:00,1,Nantes,12:54,2,17640,1,BlablacarBus,TGV Inoui,36.49,0
0,Paris,28-01-23,8:00,1,Nantes,15:04,2,25440,2,BlablacarBus,SNCF,27.99,49.39
0,Paris,28-01-23,8:43,1,Nantes,11:52,1,11340,1,TGV Inoui,SNCF,95,166.4
0,Paris,28-01-23,9:39,1,Nantes,11:54,1,8100,0,TGV Inoui,,62,79
0,Paris,28-01-23,9:39,1,Nantes,12:54,2,11700,1,TGV Inoui,TGV Inoui,68.5,0
0,Paris,28-01-23,10:00,1,Nantes,17:52,3,28320,1,BlablacarBus,SNCF,25.99,47.39
0,Paris,28-01-23,10:06,1,Nantes,13:19,2,11580,1,TGV Inoui,TGV Inoui,63.5,72
0,Paris,28-01-23,10:30,1,Nantes,15:54,2,19440,1,BlablacarBus,TGV Inoui,30.99,33.99
0,Paris,28-01-23,10:30,1,Nantes,17:01,3,23460,1,BlablacarBus,Ouigo Classique,27.99,0
0,Paris,28-01-23,10:39,1,Nantes,12:54,2,8100,0,TGV Inoui,,75,0
0,Paris,28-01-23,10:39,1,Nantes,14:44,2,14700,2,TGV Inoui,SNCF,77.7,0
0,Paris,28-01-23,10:56,1,Nantes,13:52,2,10560,1,TGV Inoui,SNCF,95,152.4
0,Paris,28-01-23,11:06,1,Nantes,14:50,2,13440,1,SNCF,TGV Inoui,55.3,0
0,Paris,28-01-23,12:23,2,Nantes,14:19,2,6960,0,TGV Inoui,,38,46
0,Paris,28-01-23,12:31,2,Nantes,16:04,3,12780,1,TGV Inoui,SNCF,57,66
0,Paris,28-01-23,12:42,2,Nantes,17:01,3,15540,0,Ouigo Classique,,19,0
0,Paris,28-01-23,12:47,2,Nantes,15:54,2,11220,1,Ouigo,TGV Inoui,38,41
0,Paris,28-01-23,12:47,2,Nantes,17:01,3,15240,1,Ouigo,Ouigo Classique,35,0
0,Paris,28-01-23,12:47,2,Nantes,17:52,3,18300,1,Ouigo,SNCF,53,74.4
0,Paris,28-01-23,12:52,2,Nantes,14:54,2,7320,0,TGV Inoui,,38,46
0,Paris,28-01-23,13:35,2,Nantes,15:54,2,8340,0,TGV Inoui,,38,42
0,Paris,28-01-23,13:35,2,Nantes,17:01,3,12360,1,TGV Inoui,Ouigo Classique,47,49
0,Paris,28-01-23,13:35,2,Nantes,17:52,3,15420,2,TGV Inoui,SNCF,71.5,119.4
0,Paris,28-01-23,14:18,2,Nantes,18:38,3,15600,1,TGV Inoui,SNCF,49,59
0,Paris,28-01-23,14:40,2,Nantes,19:50,3,18600,1,BlablacarBus,SNCF,39.99,41.99
0,Paris,28-01-23,14:43,2,Nantes,17:52,3,11340,1,TGV Inoui,SNCF,86,145.4
0,Paris,28-01-23,14:48,2,Nantes,16:53,3,7500,0,TGV Inoui,,42,66
0,Paris,28-01-23,14:48,2,Nantes,18:54,3,14760,2,TGV Inoui,SNCF,76,109.6
0,Paris,28-01-23,16:31,3,Nantes,19:46,3,11700,1,TGV Inoui,SNCF,66.1,118.2
0,Paris,28-01-23,16:39,3,Nantes,18:54,3,8100,0,TGV Inoui,,46,50
0,Paris,28-01-23,16:56,3,Nantes,19:53,3,10620,1,TGV Inoui,SNCF,95,0
0,Paris,28-01-23,17:15,3,Nantes,19:50,3,9300,1,TGV Inoui,SNCF,54.5,58.1
,,,,,,,,,,,,,
0,Paris,20-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0,Paris,20-01-23,12:00,2,Lyon,16:52,3,17520,0,Ouigo Classique,,30,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0,Paris,20-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,20-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,45,79
0,Paris,20-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,45,79
0,Paris,20-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,99,99
0,Paris,20-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
,,,,,,,,,,,,,
0,Paris,20-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,20-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,30,0
0,Paris,20-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,97,0
0,Paris,20-01-23,19:24,3,Lyon,21:22,4,7080,0,TGV Inoui,,104,108
0,Paris,20-01-23,19:56,3,Lyon,21:52,4,6960,0,Frecciarossa,,59,79
0,Paris,20-01-23,19:56,3,Lyon,22:06,4,7800,0,Frecciarossa,,59,79
0,Paris,20-01-23,20:00,4,Lyon,21:56,4,6960,0,TGV Inoui,,104,108
0,Paris,20-01-23,20:57,4,Lyon,23:14,4,8220,0,TGV Inoui,,104,108
0,Paris,21-01-23,6:24,1,Lyon,8:22,1,7080,0,Ouigo,,29,0
0,Paris,21-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,60,76
0,Paris,21-01-23,7:25,1,Lyon,9:26,1,7260,0,Frecciarossa,,75,113
0,Paris,21-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,21-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,104,108
0,Paris,21-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,94,98
0,Paris,21-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,94,115
0,Paris,21-01-23,9:20,1,Lyon,14:43,2,19380,0,SNCF,,65.6,0
0,Paris,21-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,45,69
0,Paris,21-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,45,69
0,Paris,21-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,76,80
0,Paris,21-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,60,72
0,Paris,21-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,68,80
0,Paris,21-01-23,12:00,2,Lyon,16:52,3,17520,0,Ouigo Classique,,19,0
0,Paris,21-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,29,0
0,Paris,21-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,56,60
0,Paris,21-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,56,60
0,Paris,21-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,21-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,45,64
0,Paris,21-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,35,39
0,Paris,21-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,35,39
0,Paris,21-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,56,72
0,Paris,21-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,45,89
0,Paris,21-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,21-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,52,64
0,Paris,21-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,45,60
0,Paris,21-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,45,60
0,Paris,21-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,45,64
0,Paris,21-01-23,18:04,3,Lyon,22:57,4,17580,0,Ouigo Classique,,16,0
0,Paris,21-01-23,18:59,3,Lyon,20:56,4,7020,0,TGV Inoui,,45,60
0,Paris,21-01-23,19:55,3,Lyon,21:52,4,7020,0,TGV Inoui,,45,80
0,Paris,21-01-23,19:59,3,Lyon,21:56,4,7020,0,Frecciarossa,,35,45
0,Paris,21-01-23,19:59,3,Lyon,22:10,4,7860,0,Frecciarossa,,35,45
0,Paris,22-01-23,7:25,1,Lyon,9:26,1,7260,0,Frecciarossa,,75,113
0,Paris,22-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,22-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,48,76
0,Paris,22-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,56,68
0,Paris,22-01-23,9:20,1,Lyon,14:43,2,19380,0,SNCF,,65.6,0
0,Paris,22-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,35,55
0,Paris,22-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,35,55
0,Paris,22-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,60,68
0,Paris,22-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,60,68
0,Paris,22-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,60,68
0,Paris,22-01-23,12:00,2,Lyon,16:52,3,17520,0,Ouigo Classique,,30,0
0,Paris,22-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,49,0
0,Paris,22-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,60,72
0,Paris,22-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,60,72
0,Paris,22-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,76,80
0,Paris,22-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,59,69
0,Paris,22-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,59,69
0,Paris,22-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,85,98
0,Paris,22-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,99,135
0,Paris,22-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,22-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,94,108
0,Paris,22-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,115
0,Paris,22-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,115
0,Paris,22-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,22-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,94,98
0,Paris,22-01-23,18:04,3,Lyon,22:57,4,17580,0,Ouigo Classique,,30,0
0,Paris,22-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,65,0
0,Paris,22-01-23,18:28,3,Lyon,20:31,4,7380,0,TGV Inoui,,76,89
0,Paris,22-01-23,19:06,3,Lyon,21:02,4,6960,0,TGV Inoui,,85,98
0,Paris,22-01-23,19:25,3,Lyon,21:22,4,7020,0,TGV Inoui,,72,80
0,Paris,22-01-23,19:56,3,Lyon,21:52,4,6960,0,Frecciarossa,,59,69
0,Paris,22-01-23,19:56,3,Lyon,22:06,4,7800,0,Frecciarossa,,59,69
0,Paris,22-01-23,20:00,4,Lyon,21:56,4,6960,0,TGV Inoui,,72,80
0,Paris,22-01-23,20:57,4,Lyon,23:10,4,7980,0,TGV Inoui,,72,76
0,Paris,23-01-23,6:24,1,Lyon,8:22,1,7080,0,TGV Inoui,,85,98
0,Paris,23-01-23,6:35,1,Lyon,8:38,1,7380,0,Frecciarossa,,45,79
0,Paris,23-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,104,146
0,Paris,23-01-23,7:19,1,Lyon,9:22,1,7380,0,TGV Inoui,,104,146
0,Paris,23-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,23-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,104,146
0,Paris,23-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,45,89
0,Paris,23-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,35,55
0,Paris,23-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,35,55
0,Paris,23-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,94,146
0,Paris,23-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,76,98
0,Paris,23-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,68,89
0,Paris,23-01-23,12:00,2,Lyon,16:52,3,17520,0,Ouigo Classique,,16,0
0,Paris,23-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,25,0
0,Paris,23-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,52,64
0,Paris,23-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,48,60
0,Paris,23-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,23-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,64,76
0,Paris,23-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,35,45
0,Paris,23-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,35,45
0,Paris,23-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,72,89
0,Paris,23-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,65,113
0,Paris,23-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,23-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,56,64
0,Paris,23-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,23-01-23,17:23,3,Lyon,19:22,3,7140,0,TGV Inoui,,85,98
0,Paris,23-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,23-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,104,146
0,Paris,23-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,10,0
0,Paris,23-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,25,0
0,Paris,23-01-23,18:28,3,Lyon,20:31,4,7380,0,TGV Inoui,,76,98
0,Paris,23-01-23,18:59,3,Lyon,20:56,4,7020,0,TGV Inoui,,104,146
0,Paris,23-01-23,19:25,3,Lyon,21:22,4,7020,0,TGV Inoui,,56,64
0,Paris,23-01-23,19:55,3,Lyon,21:52,4,7020,0,TGV Inoui,,48,60
0,Paris,23-01-23,19:59,3,Lyon,21:56,4,7020,0,Frecciarossa,,35,45
0,Paris,23-01-23,19:59,3,Lyon,22:10,4,7860,0,Frecciarossa,,35,45
0,Paris,23-01-23,20:43,4,Lyon,22:59,4,8160,0,TGV Inoui,,48,56
0,Paris,24-01-23,6:24,1,Lyon,8:22,1,7080,0,TGV Inoui,,68,89
0,Paris,24-01-23,6:35,1,Lyon,8:38,1,7380,0,Frecciarossa,,35,69
0,Paris,24-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,104,146
0,Paris,24-01-23,7:19,1,Lyon,9:22,1,7380,0,TGV Inoui,,104,146
0,Paris,24-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,24-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,104,146
0,Paris,24-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,85,89
0,Paris,24-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,29,45
0,Paris,24-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,29,45
0,Paris,24-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,72,98
0,Paris,24-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,68,89
0,Paris,24-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,45,72
0,Paris,24-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,25,0
0,Paris,24-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,45,60
0,Paris,24-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,45,60
0,Paris,24-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,24-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,60,72
0,Paris,24-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,29,29
0,Paris,24-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,29,29
0,Paris,24-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,68,98
0,Paris,24-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,35,79
0,Paris,24-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,24-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,60,64
0,Paris,24-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,24-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,24-01-23,17:23,3,Lyon,19:22,3,7140,0,TGV Inoui,,68,80
0,Paris,24-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,24-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,104,146
0,Paris,24-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,10,0
0,Paris,24-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,29,0
0,Paris,24-01-23,18:28,3,Lyon,20:31,4,7380,0,TGV Inoui,,104,108
0,Paris,24-01-23,18:59,3,Lyon,20:56,4,7020,0,TGV Inoui,,104,146
0,Paris,24-01-23,19:25,3,Lyon,21:22,4,7020,0,TGV Inoui,,45,60
0,Paris,24-01-23,19:55,3,Lyon,21:52,4,7020,0,TGV Inoui,,48,60
0,Paris,24-01-23,19:59,3,Lyon,21:56,4,7020,0,Frecciarossa,,29,39
0,Paris,24-01-23,19:59,3,Lyon,22:10,4,7860,0,Frecciarossa,,29,39
0,Paris,24-01-23,20:43,4,Lyon,22:59,4,8160,0,TGV Inoui,,45,56
0,Paris,25-01-23,6:24,1,Lyon,8:22,1,7080,0,TGV Inoui,,64,80
0,Paris,25-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,104,146
0,Paris,25-01-23,7:19,1,Lyon,9:22,1,7380,0,TGV Inoui,,104,146
0,Paris,25-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,25-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,104,146
0,Paris,25-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,85,149
0,Paris,25-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,29,39
0,Paris,25-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,29,39
0,Paris,25-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,68,80
0,Paris,25-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,68,89
0,Paris,25-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,45,76
0,Paris,25-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,29,0
0,Paris,25-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,45,56
0,Paris,25-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,45,60
0,Paris,25-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,25-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,60,76
0,Paris,25-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,29,39
0,Paris,25-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,29,39
0,Paris,25-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,76,146
0,Paris,25-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,39,69
0,Paris,25-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,25-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,60,72
0,Paris,25-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,25-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,25-01-23,17:23,3,Lyon,19:22,3,7140,0,TGV Inoui,,72,80
0,Paris,25-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,25-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,104,146
0,Paris,25-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,16,0
0,Paris,25-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,45,0
0,Paris,25-01-23,18:28,3,Lyon,20:31,4,7380,0,TGV Inoui,,104,0
0,Paris,25-01-23,18:59,3,Lyon,20:56,4,7020,0,TGV Inoui,,104,146
0,Paris,25-01-23,19:25,3,Lyon,21:22,4,7020,0,TGV Inoui,,60,76
0,Paris,25-01-23,19:55,3,Lyon,21:52,4,7020,0,TGV Inoui,,48,60
0,Paris,25-01-23,19:59,3,Lyon,21:56,4,7020,0,Frecciarossa,,35,55
0,Paris,25-01-23,19:59,3,Lyon,22:10,4,7860,0,Frecciarossa,,35,55
0,Paris,25-01-23,20:43,4,Lyon,22:59,4,8160,0,TGV Inoui,,45,64
0,Paris,26-01-23,6:24,1,Lyon,8:22,1,7080,0,TGV Inoui,,64,76
0,Paris,26-01-23,6:35,1,Lyon,8:38,1,7380,0,Frecciarossa,,35,69
0,Paris,26-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,104,146
0,Paris,26-01-23,7:19,1,Lyon,9:22,1,7380,0,TGV Inoui,,104,146
0,Paris,26-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,26-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,104,146
0,Paris,26-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,85,138
0,Paris,26-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,29,45
0,Paris,26-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,76,98
0,Paris,26-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,76,98
0,Paris,26-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,64,80
0,Paris,26-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,35,0
0,Paris,26-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,52,68
0,Paris,26-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,52,64
0,Paris,26-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,26-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,68,80
0,Paris,26-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,35,55
0,Paris,26-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,35,55
0,Paris,26-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,94,0
0,Paris,26-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,49,89
0,Paris,26-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,26-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,76,98
0,Paris,26-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,26-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,26-01-23,17:23,3,Lyon,19:22,3,7140,0,TGV Inoui,,104,130
0,Paris,26-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,26-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,104,146
0,Paris,26-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,16,0
0,Paris,26-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,65,0
,,,,,,,,,,,,,
0,Paris,26-01-23,19:25,3,Lyon,21:22,4,7020,0,TGV Inoui,,104,115
0,Paris,26-01-23,19:55,3,Lyon,21:52,4,7020,0,TGV Inoui,,72,89
0,Paris,26-01-23,19:59,3,Lyon,21:56,4,7020,0,Frecciarossa,,45,69
0,Paris,26-01-23,19:59,3,Lyon,22:10,4,7860,0,Frecciarossa,,45,69
0,Paris,26-01-23,20:43,4,Lyon,22:59,4,8160,0,TGV Inoui,,85,98
0,Paris,27-01-23,6:24,1,Lyon,8:22,1,7080,0,TGV Inoui,,60,64
0,Paris,27-01-23,6:35,1,Lyon,8:38,1,7380,0,Frecciarossa,,45,89
0,Paris,27-01-23,6:54,1,Lyon,8:56,1,7320,0,TGV Inoui,,60,68
0,Paris,27-01-23,7:35,1,Lyon,12:43,2,18480,0,SNCF,,65.6,0
0,Paris,27-01-23,7:48,1,Lyon,9:56,1,7680,0,TGV Inoui,,76,98
0,Paris,27-01-23,8:57,1,Lyon,10:56,1,7140,0,TGV Inoui,,45,76
0,Paris,27-01-23,9:29,1,Lyon,11:34,1,7500,0,Frecciarossa,,35,45
0,Paris,27-01-23,9:29,1,Lyon,11:49,1,8400,0,Frecciarossa,,35,45
0,Paris,27-01-23,9:54,1,Lyon,11:56,1,7320,0,TGV Inoui,,76,108
0,Paris,27-01-23,10:57,1,Lyon,12:56,2,7140,0,TGV Inoui,,76,98
0,Paris,27-01-23,11:48,1,Lyon,13:56,2,7680,0,TGV Inoui,,64,76
0,Paris,27-01-23,12:23,2,Lyon,14:22,2,7140,0,Ouigo,,45,0
0,Paris,27-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,72,89
0,Paris,27-01-23,12:49,2,Lyon,14:56,2,7620,0,TGV Inoui,,76,89
0,Paris,27-01-23,13:35,2,Lyon,18:43,3,18480,0,SNCF,,65.6,0
0,Paris,27-01-23,13:46,2,Lyon,15:56,2,7800,0,TGV Inoui,,72,80
0,Paris,27-01-23,14:20,2,Lyon,16:22,3,7320,0,Frecciarossa,,45,55
0,Paris,27-01-23,14:20,2,Lyon,16:36,3,8160,0,Frecciarossa,,45,55
0,Paris,27-01-23,14:59,2,Lyon,16:56,3,7020,0,TGV Inoui,,76,108
0,Paris,27-01-23,15:12,2,Lyon,17:14,3,7320,0,Frecciarossa,,49,89
0,Paris,27-01-23,15:34,2,Lyon,20:42,4,18480,0,SNCF,,65.6,0
0,Paris,27-01-23,15:49,2,Lyon,18:03,3,8040,0,TGV Inoui,,94,108
0,Paris,27-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,27-01-23,16:58,3,Lyon,18:56,3,7080,0,TGV Inoui,,104,146
0,Paris,27-01-23,17:23,3,Lyon,19:22,3,7140,0,TGV Inoui,,104,149
0,Paris,27-01-23,17:27,3,Lyon,22:42,4,18900,0,SNCF,,65.6,0
0,Paris,27-01-23,17:43,3,Lyon,19:56,3,7980,0,TGV Inoui,,104,146
0,Paris,27-01-23,18:17,3,Lyon,22:55,4,16680,0,Ouigo Classique,,30,0
0,Paris,27-01-23,18:23,3,Lyon,20:22,4,7140,0,Ouigo,,65,0
0,Paris,27-01-23,18:28,3,Lyon,20:31,4,7380,0,TGV Inoui,,104,108
0,Paris,27-01-23,18:59,3,Lyon,20:56,4,7020,0,TGV Inoui,,104,146
0,Paris,27-01-23,19:24,3,Lyon,21:22,4,7080,0,TGV Inoui,,72,80
